nome,telefone,endereco,created_at,updated_at,ativo,email
Dr. Isis Moreira,(18) 3144-4539,"Lote 42 9325 Viela Anthony, Entre Folhas, RJ 71939-521",2022-07-31 05:04:57 +0000,2023-03-24 11:01:06 +0000,false,florence@hackett.test
Dra. Gúbio Teles,(45) 7499-0485,"56619 Ponte Levi, Rio Azul, MT 55073-841",2022-04-15 18:32:11 +0000,2022-11-09 11:40:35 +0000,false,margarito@torphy.test
Lorenzo de Quadros,(63) 8388-0377,"3637 Marginal Vitória Caseira, São Roque, PA 52435-636",2021-09-04 02:22:27 +0000,2023-02-02 03:03:22 +0000,true,babette@goyette.example
Lucas Moura Filho,(75) 9349-1866,"720 Travessa João Gabriel Palmeira, Artur Nogueira, PA 69166-613",2022-08-08 12:45:11 +0000,2023-01-22 22:41:08 +0000,false,gabriel_barrows@schmidt.test
Valentina Parreira Neto,(43) 5165-1787,"Sobrado 31 s/n Avenida Elisa Regueira, Vista Serrana, RJ 48292-799",2022-07-15 16:52:07 +0000,2023-06-28 00:34:32 +0000,false,clifton.stamm@hagenes-blanda.test
Dr. Benjamin Souza,(27) 2785-1159,"Apto. 575 s/n Avenida Suélen, Cruzeiro do Iguaçu, PI 05502-588",2022-12-26 23:10:12 +0000,2023-03-23 05:37:57 +0000,true,dave_hyatt@cummerata.test
Igor Henriques Neto,(95) 6128-2636,"253 Rua Heloísa da Gama, Taiaçu, PI 27356-908",2022-01-05 13:46:59 +0000,2023-04-07 21:14:39 +0000,true,willian.bruen@legros.test
João Luca da Costa,(64) 5750-9782,"Casa 5 629 Travessa Eduarda, Vitória da Conquista, SE 56452-484",2023-04-16 00:01:05 +0000,2023-05-03 15:26:59 +0000,false,machelle@predovic-aufderhar.test
Dr. Morgana da Nóbrega,(67) 8463-4708,"9614 Marginal Daniel, Jitaúna, RR 33724-989",2022-06-15 02:33:46 +0000,2023-04-16 03:36:43 +0000,true,ellen.zulauf@sauer.test
Enzo Gabriel Alves,(82) 9128-0097,"Lote 38 s/n Travessa Ian Macieira, Sede Nova, MA 44552-182",2022-12-09 20:52:53 +0000,2023-01-22 02:35:42 +0000,false,candelaria@johnston.example
Sra. Pérola Aroeira,(77) 4355-1541,"Apto. 573 82363 Alameda Maria Luiza, Santa Luzia do Paruá, DF 42117-072",2021-07-15 01:20:48 +0000,2022-11-30 11:41:22 +0000,false,tyrone@schmeler.example
Pedro Miguel Bouças,(85) 7418-8660,"7009 Rua Fabrícia, Rio Tinto, PB 28647-622",2022-09-18 02:46:17 +0000,2023-04-30 08:55:00 +0000,true,jamison.becker@mertz.test
Benjamin Tavares Neto,(75) 7439-4424,"Lote 34 s/n Travessa Fernanda, Bom Jardim de Goiás, PB 25794-464",2022-08-08 11:28:27 +0000,2022-10-05 23:49:30 +0000,false,erwin.kris@brakus.test
César Bentes Filho,(75) 1753-1583,"s/n Rua Fabiano, Três Arroios, TO 41611-782",2021-10-26 14:32:15 +0000,2023-02-19 23:00:17 +0000,false,nickolas.mayer@west.test
Sr. Fabiano Veloso,(47) 2623-1745,"Casa 9 824 Travessa Camila, Montes Claros de Goiás, SC 36287-877",2022-02-16 07:25:21 +0000,2023-06-07 18:19:21 +0000,true,loree.mcdermott@legros.test
Dr. Bianca Roriz,(55) 0615-1648,"Quadra 12 128 Rua Arthur Henrique, Teresópolis, PA 28972-910",2022-02-06 01:05:19 +0000,2022-12-23 07:47:39 +0000,true,dudley.miller@maggio.example
Davi Lucas Assumpção,(44) 0989-1288,"5274 Ponte Benício Macieira, Rubinéia, AC 27843-575",2022-04-02 00:14:28 +0000,2023-06-16 07:41:17 +0000,false,brunilda_schinner@carroll.example
Luiza Martins,(19) 8461-2524,"3782 Rua Enzo da Mota, Itapecuru Mirim, MS 00195-495",2021-07-03 22:48:15 +0000,2023-01-04 20:03:46 +0000,true,roland.hickle@littel.test
Dr. Raul Martim,(88) 7263-3329,"Quadra 77 s/n Rodovia Ladislau Caldeira, Nova Roma do Sul, RS 61533-767",2021-10-01 11:03:43 +0000,2023-01-20 17:08:55 +0000,true,mabelle_haley@lueilwitz.test
Karla Castro,(31) 8119-7564,"s/n Rodovia João Gabriel Pereira, Timóteo, AC 55581-602",2022-12-01 22:19:26 +0000,2023-05-05 11:53:14 +0000,true,gregg@ruecker.example
Dra. Maria Fernanda Crespo,(11) 9727-7588,"s/n Rodovia Nataniel, Áurea, SP 19312-491",2021-07-30 17:40:19 +0000,2022-09-26 23:08:11 +0000,true,simone.dickinson@rau-dooley.example
Enzo Miguel Muniz,(55) 1060-4861,"Quadra 82 s/n Rodovia Mirella, Lastro, PB 60553-689",2023-06-02 02:01:25 +0000,2023-06-24 12:44:16 +0000,false,jesse_streich@marks.example
Luiz Gustavo Rameira,(68) 2555-7387,"Lote 44 481 Marginal Ana Clara da Madureira, Pântano Grande, AC 78067-935",2022-10-31 00:44:22 +0000,2023-01-17 23:45:39 +0000,false,coral_rempel@medhurst.example
Mathias Simões,(87) 9723-9674,"340 Alameda Vinicius Muniz, Tarauacá, RO 72499-364",2022-08-06 10:40:49 +0000,2022-12-10 02:42:34 +0000,true,hassan@padberg-prosacco.example
João Victor Simão Jr.,(38) 2219-8009,"Apto. 263 s/n Viela Lavínia Menendes, Jussari, MS 17738-114",2022-09-19 23:23:52 +0000,2022-09-22 09:58:51 +0000,true,kristofer@hahn.example
João Araújo,(84) 1351-3683,"Quadra 25 4028 Travessa Murilo, Monte Alegre do Piauí, SC 48495-178",2022-01-16 17:31:04 +0000,2023-03-09 14:47:03 +0000,true,susannah@reichel.test
Camila Viana Neto,(17) 8403-8322,"Apto. 994 s/n Travessa Alícia, Bujari, MS 60528-696",2022-08-01 13:20:20 +0000,2022-08-06 01:16:11 +0000,true,rudolph@weimann.test
Ryan Castro,(71) 9197-7548,"s/n Avenida Laura Henriques, Engenheiro Caldas, AM 48660-716",2022-08-24 02:57:43 +0000,2022-10-28 17:49:24 +0000,false,solomon_farrell@abshire.example
Amanda Munhoz,(94) 8248-0553,"Sobrado 67 s/n Rua Fábio da Terra, Águas Vermelhas, AM 28870-531",2022-01-14 00:23:35 +0000,2023-04-13 01:21:35 +0000,true,edison@greenfelder.test
Isaac da Barranca Jr.,(75) 6585-1707,"Lote 41 s/n Viela Maria Fernanda, Ribeira do Piauí, RO 04363-821",2021-09-26 10:23:43 +0000,2023-03-26 11:33:15 +0000,true,shera.dicki@rogahn-muller.test
Dr. Pablo Espinhosa,(48) 3247-0905,"s/n Viela Bruno Barreira, Boqueirão, AP 35943-121",2022-02-05 06:55:09 +0000,2023-02-15 05:57:47 +0000,true,sha.wilkinson@denesik.example
Vinícius Galvão,(98) 9449-3300,"Apto. 187 136 Ponte Vitória, São Geraldo do Baixio, PE 23661-662",2023-02-10 16:51:14 +0000,2023-02-19 13:51:48 +0000,false,griselda_schamberger@harvey-yost.test
Aline Moura,(82) 3707-7606,"Casa 1 38675 Viela Talita Barros, Corumbataí, CE 44718-682",2022-04-13 09:58:05 +0000,2023-01-06 06:02:44 +0000,false,jeremy_mayert@cruickshank-jerde.example
Carlos Eduardo Cabreira,(43) 0569-1138,"Apto. 412 s/n Marginal Davi Lucca Grotas, Flores do Piauí, AC 60056-718",2023-04-25 17:22:45 +0000,2023-07-02 13:40:15 +0000,false,carla@west.example
Laura da Paz,(34) 1665-6310,"Sobrado 39 1490 Viela Davi Luiz Lima, Tijucas do Sul, TO 81149-042",2023-03-29 23:35:09 +0000,2023-06-10 15:16:23 +0000,true,bev_bergnaum@kassulke.example
Dra. Isis Paiva,(73) 8255-6096,"906 Rodovia Bento Parreira, Paripueira, RO 05243-531",2022-03-16 05:49:14 +0000,2022-05-13 18:20:12 +0000,true,cornelius@fahey-hammes.example
Luiza Carneiro,(68) 8013-4501,"86214 Rua César, Tarumirim, RN 97188-509",2022-05-18 04:33:31 +0000,2023-03-21 02:38:05 +0000,false,janean@shanahan-herzog.example
Dalila Figueira,(21) 1838-6742,"s/n Marginal Vinicius, Barueri, RJ 61453-332",2021-09-23 10:59:31 +0000,2023-04-03 07:31:01 +0000,false,lionel@ritchie.example
Catarina Bentes,(63) 2393-7533,"Casa 2 4725 Ponte Mércia Vieira, Liberdade, PE 46873-877",2022-04-08 12:39:43 +0000,2022-12-01 23:23:53 +0000,false,graciela.moen@cormier.test
Liz Rios,(15) 5196-3002,"718 Rua Guilherme Ornelas, Nova Santa Rosa, DF 76081-130",2023-05-13 17:23:26 +0000,2023-06-14 01:54:53 +0000,false,caprice@fadel-connelly.example
Maria Fernanda Pereira,(97) 5388-0848,"s/n Rodovia Margarida, Belo Campo, SE 14966-865",2022-10-08 22:30:19 +0000,2022-11-05 13:30:04 +0000,true,william@robel.example
Lorenzo Assumpção Filho,(96) 2812-4251,"61710 Alameda Oliver, Gravatal, GO 89409-170",2023-02-10 14:08:38 +0000,2023-05-21 23:48:48 +0000,false,eugene@carroll.example
Sirineu da Nóbrega Jr.,(13) 2993-2649,"929 Avenida Yago Nascimento, São Luís de Montes Belos, PI 83574-245",2023-04-29 23:26:10 +0000,2023-06-28 07:50:50 +0000,true,rheba.mueller@barton.test
Fabrícia Pinheira,(79) 6379-9018,"Apto. 457 69666 Rodovia Núbia, Paracuru, SE 82273-309",2021-09-12 21:09:03 +0000,2021-12-28 12:04:24 +0000,false,marc.funk@lockman.example
Emanuelly Cardoso,(41) 7462-5617,"s/n Travessa Maria Fernanda, Matias Barbosa, MS 69500-546",2022-05-25 10:56:57 +0000,2022-07-02 22:27:19 +0000,false,felecia@torphy.test
Antonia Moreno Filho,(45) 4159-4664,"Sobrado 96 s/n Alameda Camila, Manoel Vitorino, TO 04301-046",2023-01-13 23:25:05 +0000,2023-03-17 19:11:20 +0000,false,benedict.olson@zemlak.test
Srta. Ana Laura Lessa,(17) 8584-6265,"6966 Rua Marcos Paes, Ibiúna, SE 43720-098",2021-09-15 13:17:17 +0000,2021-12-30 10:29:42 +0000,false,dede@mcclure-orn.example
Beatriz Bouças,(19) 3976-9303,"856 Ponte Arthur Castelo, Ribeirão Cascalheira, CE 04892-987",2022-10-12 07:00:16 +0000,2023-02-01 23:30:38 +0000,false,derek_baumbach@nienow.example
Davi Luiz Freitas Filho,(74) 3248-1207,"Lote 31 151 Rua Gabriela Vimaranes, Campinas do Sul, SE 48464-028",2022-09-30 10:40:53 +0000,2023-04-06 21:06:37 +0000,false,domingo_okuneva@ohara-macejkovic.example
Vicente Modesto,(51) 1416-0613,"Sobrado 33 83479 Ponte Talita Veles, Imigrante, MS 97886-215",2022-01-25 22:52:25 +0000,2022-07-17 15:00:13 +0000,true,julee.homenick@walker.test
Esther Palhares Jr.,(35) 9107-5578,"53125 Rua Bruno Henriques, Dirceu Arcoverde, PA 99079-277",2022-07-07 04:24:35 +0000,2022-11-04 05:42:58 +0000,false,idell_olson@cummerata.test
Srta. Deneval Aguiar,(45) 0918-5882,"262 Ponte Davi Campos, Caraúbas, MA 87795-689",2022-12-03 02:32:26 +0000,2023-01-03 16:36:20 +0000,false,joshua_ortiz@durgan-mante.example
Elísio Cruz,(64) 0911-2417,"Apto. 140 51790 Avenida Yasmin, Porangaba, PI 77672-056",2022-02-04 06:03:43 +0000,2022-09-16 16:46:21 +0000,false,xavier@auer.example
Ana Vitória Rocha,(34) 1115-1766,"147 Rua Pedro Miguel Carneiro, Carlos Chagas, MT 30462-645",2021-08-22 16:52:58 +0000,2022-12-08 15:51:49 +0000,true,denise@olson.example
Luiza da Madureira,(31) 8851-4141,"544 Travessa Calebe, Mandaguari, PI 81618-842",2021-10-17 02:14:37 +0000,2022-08-24 13:40:54 +0000,true,albert.ward@koelpin-homenick.test
João Franco,(89) 9539-6063,"Casa 6 50264 Rodovia Maria Valentina Fogaça, Chiapeta, AL 69585-245",2021-07-16 20:47:39 +0000,2022-12-12 09:39:09 +0000,false,chang_jenkins@grimes.test
Isabela Videira Filho,(43) 6845-0362,"Quadra 80 88974 Alameda Eduarda Bomdia, Guaramirim, PR 46872-609",2022-01-24 04:55:27 +0000,2022-04-13 17:21:45 +0000,true,angelo.graham@stroman.example
Dr. Aurora Macieira,(17) 9488-2113,"Quadra 88 8491 Viela Deneval Matoso, Rancho Alegre d'Oeste, AP 98882-206",2023-02-24 18:49:07 +0000,2023-05-14 19:31:25 +0000,true,neda_wiza@zulauf.example
Noah Limeira,(93) 2081-7378,"Sobrado 82 769 Rua Maria Fernanda Carvalho, Juvenília, RJ 08023-334",2022-04-27 14:15:37 +0000,2022-09-04 02:55:19 +0000,true,anja_haag@daugherty.test
Tomás da Penha,(48) 6449-4830,"2926 Avenida Vitória Quaresma, Carvalhópolis, RS 92546-999",2021-07-23 19:54:20 +0000,2023-06-28 11:41:53 +0000,false,lorelei@gorczany-wolff.example
João Felipe Dantas,(67) 3057-3593,"Lote 59 3565 Travessa Ana Vitória, Urucará, MA 33653-630",2021-10-29 04:10:14 +0000,2022-09-20 11:04:51 +0000,true,gabriel.grady@durgan-conn.example
Emilly Carneiro,(33) 6025-7030,"262 Avenida Caio Reis, Santa Bárbara do Leste, BA 19933-339",2023-04-09 01:06:12 +0000,2023-06-19 12:06:58 +0000,true,donita_ritchie@abshire.test
Pedro Miguel Aroeira,(95) 0504-7045,"s/n Rodovia Antonella Alves, Itagi, AP 33301-227",2021-07-18 04:24:14 +0000,2023-04-13 05:07:53 +0000,true,bret_kohler@oreilly.test
Esther Henriques,(16) 6093-3552,"Sobrado 90 213 Alameda Margarida, Jangada, PB 62252-909",2022-01-15 13:04:18 +0000,2022-02-15 11:14:24 +0000,true,jolie@metz.test
Sr. Malu da Aldeia,(63) 3684-0377,"601 Alameda Davi Ludmer Tavares, Fervedouro, MA 73136-214",2022-10-12 17:51:01 +0000,2023-05-22 21:10:06 +0000,true,anthony.kshlerin@armstrong-bayer.test
Srta. Isabelly de Quadros,(66) 7416-2138,"Lote 30 9983 Viela Helena, Quinze de Novembro, SE 75431-939",2022-04-05 12:42:37 +0000,2022-11-09 15:49:33 +0000,false,luther@konopelski.test
Enzo Carreira,(64) 0064-8060,"Apto. 381 s/n Alameda Thomas, Casa Nova, GO 08127-626",2023-06-05 22:37:00 +0000,2023-06-26 10:59:06 +0000,false,marcelene_parker@kris.example
Lorena Aparício Neto,(22) 9300-3331,"s/n Rodovia Davi Coutinho, Senador Guiomard, RO 61599-120",2023-05-07 16:40:07 +0000,2023-06-25 19:50:47 +0000,false,dillon_fay@pagac-rutherford.example
Maria Helena Monteiro,(44) 7758-4471,"Casa 2 32855 Rodovia Emanuelly, Taquarussu, PB 79882-561",2022-06-01 09:55:22 +0000,2023-03-06 18:18:14 +0000,false,dania.sporer@kub.test
Allana Taveira,(28) 2427-9064,"Apto. 196 s/n Ponte Dalila, Altamira, SE 85765-252",2023-04-21 13:09:55 +0000,2023-07-01 21:36:09 +0000,true,toby_oreilly@hoppe-vandervort.test
Nicolas Martim Neto,(14) 1519-8572,"Casa 9 518 Alameda Lorraine Casqueira, Apucarana, AP 93902-447",2023-05-18 01:53:59 +0000,2023-06-02 15:14:14 +0000,true,brendan@zulauf.test
Srta. Mariana Batista,(92) 9652-3572,"65105 Marginal Víctor da Costa, Capim Branco, TO 65375-929",2022-06-06 07:30:42 +0000,2022-10-05 02:51:19 +0000,false,tyron.haag@carter.test
Arthur Henrique Franco,(84) 6720-7678,"Apto. 259 2460 Rodovia Carolina Brites, Paracuru, ES 64052-513",2021-11-26 19:32:35 +0000,2022-08-27 15:25:27 +0000,false,neomi_torp@homenick-christiansen.example
